Temperature (°C),Weight (Kg),On/off
15.125,7.991862921,
15.187,7.983806926,
15.125,7.99670027,
15.125,7.997379859,
15.187,7.99594189,
15.125,8.006397647,
15.125,8.003384091,
15.125,8.00232709,
15.125,7.9951451,
15.187,7.983158015,
15.187,7.999355175,
15.125,7.994659,
15.187,7.987896976,
15.125,7.997968513,
15.125,7.98692641,
15.187,7.989006139,
15.187,8.001226665,
15.187,7.997137811,
15.187,8.003376421,
15.187,7.997506016,
15.187,8.002095966,
15.187,7.997693415,
15.187,8.016256627,
15.187,7.987866381,
15.187,7.998690676,
15.187,7.995187335,
15.187,7.993237678,
15.187,8.007188045,
15.187,8.003608242,
15.187,8.002176435,
15.187,8.0112834,
15.187,7.996129456,
15.187,7.989661577,
15.187,7.960426095,
15.187,7.958404466,
15.187,7.961606811,
15.187,7.961249946,
15.187,7.954309055,
15.187,7.958630191,
15.187,7.964509162,
15.187,7.959556104,
15.187,7.961364592,
15.187,7.985000587,
15.187,8.022484419,
15.187,8.022300089,
15.187,8.01299696,
15.187,8.00494133,
15.187,8.017935238,
15.187,8.011211143,
15.187,8.015640744,
15.187,8.008918545,
15.187,7.988207454,
15.187,8.005656362,
15.187,8.007911146,
15.25,8.000775332,
15.25,8.00207504,
15.187,8.004102389,
15.25,8.00367386,
15.187,8.002853749,
15.25,8.013915545,
15.187,8.009268326,
15.25,7.973696379,
15.187,7.983205283,
15.187,7.992339869,
15.25,7.979811035,
15.25,7.985203573,
15.25,7.99263773,
15.25,7.984337599,
15.25,7.987035642,
15.25,7.980207468,
15.25,7.970190021,
15.25,7.962600466,
15.25,7.968780542,
15.187,7.985663937,
15.25,7.963742366,
15.25,7.977487772,
15.25,7.96088798,
15.25,7.972057849,
15.25,7.980128572,
15.25,7.987009693,
15.25,7.982474143,
15.25,7.963315045,
15.25,7.973687952,
15.25,7.968688744,
15.25,7.980970403,
15.25,7.978455215,
15.25,7.990969956,
15.25,7.971255411,
15.25,7.992607362,
15.25,7.978260617,
15.25,7.992383323,
15.25,7.988269746,
15.25,7.992687852,
15.25,8.000044681,
15.25,7.985125801,
15.25,7.988311664,
15.25,7.988350006,
15.25,7.974489383,
15.25,7.96877066,
15.25,7.980647728,
15.25,7.986393798,
15.25,7.988356238,
15.25,7.987408591,
15.312,8.002611219,
15.25,8.001706883,
15.25,7.981525391,
15.312,7.98485641,
15.312,7.985562994,
15.312,7.995464439,
15.312,7.989794747,
15.312,7.978792008,
15.312,8.004399467,
15.312,7.993452341,
15.312,7.996362386,
15.312,7.990643261,
15.312,7.96543224,
15.312,7.979216256,
15.312,7.976602469,
15.312,7.968465793,
15.312,7.974469237,
15.312,7.958769722,
15.312,7.96216892,
15.312,7.967014787,
15.312,7.985390794,
15.312,7.987002411,
15.312,8.002677083,
15.312,7.99801227,
15.312,8.009451957,
15.312,8.008580673,
15.312,8.003139001,
15.312,8.008686643,
15.312,8.002185145,
15.312,7.997341367,
15.312,7.99041906,
15.312,7.980691053,
15.312,7.984480814,
15.312,7.990783704,
15.312,7.999415745,
15.312,7.993341802,
15.312,8.006748231,
15.312,8.005235682,
15.312,7.999905538,
15.312,7.997909539,
15.312,7.994511288,
15.312,7.991928103,
15.312,7.978101167,
15.312,7.994612163,
15.375,7.994568268,
15.312,7.999869543,
15.312,7.993227706,
15.312,7.99905887,
15.312,7.991343047,
15.375,7.992686174,
15.312,7.986389709,
15.375,7.984340172,
15.312,7.996274454,
15.375,7.99127196,
15.375,7.990883683,
15.312,7.98397835,
15.312,7.985462501,
15.375,8.000104857,
15.375,7.984739692,
15.375,7.977655841,
15.312,7.984649439,
15.375,7.990913851,
15.375,7.990306861,
15.375,7.987001807,
15.375,7.996671999,
15.375,8.004629957,
15.375,7.988735426,
15.375,8.002746157,
15.375,7.975027965,
15.375,7.974658375,
15.375,7.954006902,
15.375,7.941949048,
15.375,7.943285169,
15.375,7.971733007,
15.375,7.995524316,
15.375,8.003448173,
15.375,8.004095815,
15.375,7.999044413,
15.375,8.000000905,
15.375,8.002689204,
15.375,7.981384927,
15.375,7.987488783,
15.375,7.99702663,
15.375,7.994630922,
15.375,7.981578957,
15.375,7.997774858,
15.375,7.995838323,
15.375,8.000840798,
15.375,8.005754906,
15.375,7.992539796,
15.375,7.994365752,
15.375,8.01247468,
15.437,7.991383785,
15.375,7.993331998,
15.375,7.988892096,
15.375,8.004680613,
15.375,8.009118087,
15.375,8.007752344,
15.375,7.992616202,
15.375,7.995077675,
15.375,8.008193788,
15.375,7.999389589,
15.375,8.006967727,
15.437,8.002041525,
15.375,8.017169892,
15.437,7.997418,
15.437,8.010005567,
15.437,7.989451838,
15.437,7.992090547,
15.437,7.982397813,
15.437,8.000445782,
15.437,7.99941678,
15.437,8.002815182,
15.437,8.012953843,
15.437,7.994560843,
15.437,7.960749001,
15.437,7.945196577,
15.437,7.944727754,
15.437,7.956726265,
15.437,7.94832569,
15.437,7.948797697,
15.437,7.961747706,
15.437,7.958416192,
15.437,7.963031318,
15.437,7.955691417,
15.437,7.976501759,
15.437,7.956990979,
15.437,7.957683422,
15.437,7.954903279,
15.437,7.956567063,
15.437,7.958225932,
15.437,7.96044176,
15.437,7.955773042,
15.437,7.954666857,
15.437,7.951236085,
15.437,7.952053178,
15.437,7.941947028,
15.437,7.981107014,
15.437,7.948884094,
15.437,7.94302585,
15.437,7.94690217,
15.437,7.948580351,
15.437,7.933714923,
15.437,7.928535598,
15.5,7.948186871,
15.5,7.943940637,
15.437,7.969654041,
15.437,7.950519825,
15.437,7.951129445,
15.437,7.968057686,
15.5,7.994247445,
15.437,7.994197835,
15.437,7.980732141,
15.5,7.983305097,
15.437,7.986886356,
15.5,7.987304233,
15.5,7.988787397,
15.5,7.973852694,
15.5,7.982438091,
15.5,7.970759332,
15.5,7.944898475,
15.5,7.926576146,
15.5,7.936582987,
15.5,7.93138088,
15.5,7.938619276,
15.5,7.961668144,
15.5,7.991403763,
15.5,7.998147273,
15.5,7.997508364,
15.5,7.990790831,
15.5,7.994773278,
15.5,7.98560342,
15.5,7.992335458,
15.5,7.996928075,
15.5,7.988302927,
15.5,7.993376902,
15.5,8.000119411,
15.5,7.994577069,
15.5,7.990008094,
15.5,7.968879009,
15.5,7.977371848,
15.5,7.974977684,
15.5,7.964060242,
15.5,7.977952653,
15.5,7.977547422,
15.5,7.984713084,
15.562,7.977904695,
15.5,7.993990717,
15.5,7.985298206,
15.5,7.989547837,
15.5,7.987962014,
15.5,7.977075459,
15.5,7.977500302,
15.5,8.000759023,
15.562,7.993591256,
15.5,7.996617991,
15.562,7.982157915,
15.5,8.000934879,
15.562,7.991663136,
15.562,7.996631676,
15.5,7.993419521,
15.562,7.979239797,
15.562,7.978322621,
15.5,7.992593018,
15.562,8.001816767,
15.562,7.995209186,
15.562,7.997945094,
15.562,7.993011294,
15.562,8.000395156,
15.5,8.000194839,
15.562,8.002733189,
15.562,7.988723003,
15.562,7.990878004,
15.5,7.968992695,
15.562,7.988808969,
15.562,7.987559528,
15.562,7.984336045,
15.562,7.990450814,
15.562,7.989670242,
15.562,7.99870758,
15.562,8.01047736,
15.562,7.997606609,
15.562,7.994770023,
15.562,8.003301502,
15.562,8.002527139,
15.562,8.003336421,
15.562,8.011728837,
15.562,8.002762965,
15.562,7.992683753,
15.562,8.010314702,
15.562,7.966111212,
15.562,7.961993783,
15.562,7.948179899,
15.562,7.954200575,
15.562,7.95658476,
15.562,7.955488594,
15.562,7.94050764,
15.562,7.948394159,
15.562,7.966924991,
15.562,7.960489875,
15.562,7.949206575,
15.562,7.953410546,
15.625,7.956879608,
15.562,7.956861893,
15.625,7.964463345,
15.562,7.963554814,
15.625,7.950839898,
15.625,7.949244384,
15.562,7.955781966,
15.562,7.960567258,
15.625,7.948010902,
15.625,7.981789094,
15.562,8.011639745,
15.562,7.982245998,
15.625,8.004412509,
15.625,8.001981414,
15.625,7.99280013,
15.625,7.998908303,
15.625,8.006661134,
15.625,8.01428723,
15.625,8.020981232,
15.625,8.010756269,
15.625,8.008983057,
15.625,8.020480791,
15.625,8.017888365,
15.625,7.998426763,
15.625,8.008482385,
15.625,8.008712145,
15.625,7.99868536,
15.625,8.000878445,
15.625,8.003247676,
15.625,8.006527491,
15.625,8.000690275,
15.625,7.993735978,
15.625,8.009216131,
15.625,7.990633007,
15.625,8.012639541,
15.625,8.011879547,
15.625,8.013902198,
15.625,8.005945432,
15.625,8.001769528,
15.625,8.001658061,
15.625,8.000078798,
15.625,7.988111546,
15.625,7.987848696,
15.687,8.002670148,
15.625,7.99325764,
15.625,7.993036687,
15.625,8.001052984,
15.625,8.002269226,
15.687,7.99194297,
15.625,7.988108636,
15.625,7.994992296,
15.687,7.990054085,
15.687,7.99973403,
15.625,7.99735903,
15.625,7.998600498,
15.687,7.993538762,
15.625,7.995779837,
15.625,8.002355493,
15.687,8.012557871,
15.687,7.994930126,
15.687,8.010156247,
15.687,7.998120472,
15.687,8.005539753,
15.687,7.985298875,
15.687,7.995301186,
15.687,7.999755211,
15.687,7.988074994,
15.687,7.990388139,
15.687,7.997251127,
15.687,7.988935974,
15.687,7.995109261,
15.687,7.985578105,
15.687,7.99926105,
15.687,7.99404241,
15.687,7.999236013,
15.687,7.998508823,
15.687,7.985489286,
15.687,7.99776845,
15.687,7.992187858,
15.687,7.972927438,
15.687,7.962938939,
15.687,7.965480576,
15.687,7.999720953,
15.687,8.003838689,
15.687,8.002682788,
15.687,8.007999572,
15.687,8.015886006,
15.687,8.015235039,
15.687,8.030136478,
15.687,8.006525477,
15.687,8.004380312,
15.687,7.997249767,
15.687,8.007378567,
15.687,7.999432475,
15.687,7.989058046,
15.687,7.999128858,
15.687,8.001388545,
15.687,8.008165935,
15.687,7.987912416,
15.75,8.004272773,
15.687,8.000841595,
15.687,7.993279071,
15.687,7.994844297,
15.687,7.994746901,
15.75,8.008096422,
15.687,7.996921131,
15.75,8.000094145,
15.687,8.008095569,
15.687,8.000724909,
15.75,7.999146358,
15.75,8.008211825,
15.75,8.015971644,
15.75,8.011760261,
15.75,8.009503649,
15.75,7.994468413,
15.75,8.01279217,
15.75,8.000883168,
15.75,8.017941261,
15.75,8.014022714,
15.75,7.999102559,
15.75,8.007588384,
15.75,8.017578095,
15.75,8.010399322,
15.75,8.005158958,
15.75,8.005116598,
15.75,8.005450753,
15.75,8.009640214,
15.75,8.003210345,
15.75,8.008117986,
15.75,8.010688332,
15.75,8.022466088,
15.75,8.028226636,
15.75,8.023176226,
15.75,8.009917862,
15.75,8.018412912,
15.75,8.01815758,
15.75,8.000024525,
15.75,8.010503294,
15.75,8.009835856,
15.75,8.000358627,
15.75,8.007996468,
15.812,8.008497233,
15.75,8.005232069,
15.75,8.014992978,
15.75,8.008505291,
15.75,8.010894736,
15.75,8.005398486,
15.812,8.011389273,
15.75,8.00686855,
15.75,7.996546571,
15.75,7.996540909,
15.812,8.004263622,
15.812,8.000684481,
15.75,7.997718814,
15.812,8.00998868,
15.75,8.020048114,
15.75,7.989598254,
15.75,8.005325754,
15.812,7.996888154,
15.812,8.002983786,
15.812,8.010469927,
15.812,8.000370315,
15.75,8.00846577,
15.812,7.999173964,
15.812,8.012126128,
15.812,8.006340042,
15.812,8.017056585,
15.812,7.999817099,
15.812,8.00393703,
15.812,7.988345873,
15.812,7.992896198,
15.812,7.998495576,
15.812,8.005102768,
15.812,8.00719166,
15.812,8.003218651,
15.812,8.003403647,
15.812,8.011478222,
15.812,8.001693633,
15.812,8.003593416,
15.812,8.006095631,
15.812,8.010658052,
15.812,8.009039616,
15.812,8.003420597,
15.812,8.004969163,
15.812,8.001980917,
15.812,7.995993096,
15.812,8.009484302,
15.812,8.016819103,
15.812,8.009689021,
15.812,8.0119483,
15.812,7.999591825,
15.812,8.010090538,
15.812,8.016800667,
15.812,8.02117946,
15.812,8.012081883,
15.812,8.000744612,
15.812,8.004973964,
15.812,8.021124266,
15.812,8.021370163,
15.812,8.009131556,
15.812,8.003747718,
15.812,7.988910389,
15.812,7.98947734,
15.812,7.997978015,
15.812,7.990315346,
15.812,7.977184808,
15.812,7.994161366,
15.812,8.011194828,
15.812,8.02037387,
15.812,8.019920977,
15.812,7.996277583,
15.875,8.024654808,
15.812,8.015827456,
15.812,8.02189873,
15.812,8.01202988,
15.812,8.016585837,
15.875,8.014689055,
15.875,8.03120524,
15.875,8.01587188,
15.875,8.010464404,
15.875,8.010320864,
15.875,8.012091017,
15.875,8.0265982,
15.875,8.014600213,
15.812,8.009389308,
15.875,8.014123335,
15.875,8.016153598,
15.875,8.006609559,
15.875,8.025030708,
15.875,8.019578935,
15.875,8.018094276,
15.875,8.022976952,
15.875,8.01502584,
15.875,8.019205805,
15.875,8.021246458,
15.875,8.012244348,
15.875,8.007841229,
15.875,8.005765571,
15.875,8.022725754,
15.875,8.023656063,
15.875,8.027932823,
15.875,8.009914993,
15.875,8.017007508,
15.875,8.02846103,
15.875,8.025652481,
15.875,8.023544317,
15.875,8.026332858,
15.875,8.013845119,
15.875,8.026929459,
15.875,8.038877577,
15.875,8.034019928,
15.875,8.023946697,
15.875,8.025542413,
15.875,8.025319196,
15.875,8.011945908,
15.875,8.013275101,
15.875,8.020920431,
15.875,8.018631716,
15.875,8.007058497,
15.875,8.019022014,
15.937,8.019466494,
15.875,8.02534649,
15.875,7.99876765,
15.937,8.016631626,
15.875,8.023254001,
15.937,8.009717043,
15.875,8.019400469,
15.875,7.996983587,
15.875,8.009072066,
15.937,8.00962746,
15.937,8.026871314,
15.875,8.018077042,
15.937,8.003547927,
15.937,8.013164278,
15.937,8.0083853,
15.937,8.004309973,
15.937,8.023375846,
15.937,8.023640354,
15.937,8.026435245,
15.937,8.021143555,
15.937,8.011235411,
15.937,7.988506016,
15.937,8.004417734,
15.937,8.014173124,
15.875,7.99774659,
15.937,8.019162781,
15.937,8.010922324,
15.937,7.999627494,
15.875,8.023362015,
15.937,8.002934934,
15.937,8.00961462,
15.937,7.999104983,
15.937,8.012687168,
15.937,8.015563913,
15.937,8.016822596,
15.937,8.004726607,
15.937,8.004009254,
15.937,8.014448938,
15.937,8.013282225,
15.937,8.011099687,
15.937,8.018333361,
15.937,8.013863872,
15.937,8.029898104,
15.937,8.011300872,
15.937,8.020466599,
15.937,8.020353963,
15.937,8.023873574,
15.937,8.015647145,
15.937,8.021638858,
15.937,8.031679223,
15.937,8.018542748,
15.937,8.013477049,
15.937,8.005617,
15.937,8.021405921,
15.937,8.013848879,
15.937,7.995553972,
15.937,8.009911193,
15.937,8.003734484,
15.937,8.015699813,
15.937,8.00582363,
15.937,8.002777305,
15.937,8.008297039,
15.937,7.988082026,
15.937,8.011682366,
15.937,8.01259201,
16,8.018022197,
15.937,8.029632618,
15.937,8.033713309,
15.937,8.021471701,
15.937,8.025412597,
16,8.01391497,
16,8.025343584,
16,8.012890183,
15.937,8.030977127,
16,8.039210026,
15.937,8.033016135,
15.937,8.019369729,
15.937,8.005553742,
16,8.022427909,
16,8.027654643,
16,8.029882568,
15.937,8.026428324,
16,8.016791664,
16,8.018141906,
16,8.021761141,
16,8.017705656,
15.937,8.022387768,
16,8.014821132,
15.937,8.024596131,
16,8.025047467,
16,8.023775322,
16,8.027809313,
16,8.016352092,
16,8.021213551,
16,8.03197548,
16,8.026951129,
16,8.022534238,
16,8.012382168,
16,8.019288605,
16,8.023166422,
15.937,8.017412952,
16,7.992090939,
16,8.023879062,
16,8.016725202,
16,8.027522427,
16,8.021329187,
16,8.012253499,
16,8.034375913,
16,8.043763846,
16,8.035534188,
16,8.032257042,
16,8.028944217,
16,8.030681515,
16,8.01927088,
16,8.028373625,
16,8.036944382,
16,8.009609887,
16,8.031143439,
16,8.04482107,
16,8.023448225,
16,8.02831993,
16,8.017995162,
16,8.030618077,
16,8.044429581,
16,8.039842374,
16,8.040923996,
16,8.035163467,
16,8.027891729,
16,8.03345028,
16,8.042490173,
16,8.038851852,
16,8.027948215,
16,8.029222296,
16,8.0370028,
16,8.041516674,
16,8.036562126,
16,8.031822821,
16,8.013816226,
16,8.01569574,
16,8.021457996,
16,8.030380018,
16,8.027894013,
16,8.031337223,
16,8.024571375,
16,8.019093748,
16,8.028892537,
16,8.01518397,
16,8.027519955,
16,8.009664609,
16,8.004969823,
16,8.017158183,
16,8.048454844,
16,8.037768821,
16,8.022484691,
16,8.022863253,
16,8.01074209,
16,8.028553287,
16,8.043439754,
16,8.013002428,
16,8.025664436,
16.062,8.026293142,
16,8.031536386,
16,8.030167837,
16.062,8.029738396,
16,8.023783834,
16,8.042614701,
16.062,8.046223926,
16,8.038696524,
16,8.027565043,
16.062,8.035007086,
16,8.020678517,
16,8.017798884,
16.062,8.003788013,
16.062,8.009964257,
16.062,7.994673001,
16.062,8.008708045,
16,8.009822507,
16.062,8.009059502,
16,7.991737315,
16,8.018984959,
16.062,8.035001423,
16.062,8.037660876,
16,8.043259837,
16.062,8.026386711,
16,8.047035171,
16.062,8.033972695,
16.062,8.059709971,
16.062,8.047255375,
16.062,8.035355372,
16.062,8.03902913,
16.062,8.024234611,
16.062,8.032709918,
16,8.035277169,
16.062,8.01998769,
16.062,8.044367912,
16.062,8.02742203,
16,8.027285731,
16.062,8.028294388,
16,8.027262347,
16.062,8.039195585,
16,8.040078938,
16.062,8.043098998,
16.062,8.044896246,
16.062,8.036000237,
16.062,8.023343843,
16.062,8.04126667,
16.062,8.030426983,
16.062,8.030103095,
16.062,8.013197193,
16.062,8.017264955,
16.062,8.044061651,
16.062,8.026625852,
16.062,8.029497663,
16.062,8.044291282,
16.062,8.039974085,
16.062,8.044446387,
16.062,8.035963468,
16.062,8.044121049,
16.062,8.045962937,
16.062,8.046886577,
16.062,8.043563178,
16.062,8.04228911,
16.062,8.04601273,
16.062,8.046615587,
16.062,8.03507189,
16.062,8.047363117,
16.062,8.047470802,
16,8.040860188,
16.062,8.05685073,
16,8.050093474,
16.062,8.053748351,
16.062,8.048064721,
16.062,8.040862721,
16.062,8.047056063,
16.062,8.044265322,
16.062,8.046475497,
16.062,8.036354669,
16.062,8.028770602,
16.062,8.023349644,
16.062,8.044568652,
16.062,8.044293455,
16,8.033484642,
16.062,8.046123347,
16.062,8.048012714,
16.062,8.040153226,
16.062,8.034873863,
16.062,8.033330829,
16.062,8.032985279,
16.062,8.016819039,
16.062,8.028073039,
16.062,8.040747327,
16.062,8.042489604,
16.062,8.030910982,
16.062,8.039098165,
16.062,8.031530648,
16.062,8.006706241,
16.062,8.007759759,
16.062,8.011125766,
16.062,7.993542733,
16.062,8.003465864,
16.062,8.001052206,
16.062,8.006279559,
16.062,7.999300856,
16.062,7.995399411,
16.062,8.001462671,
16.062,7.998023526,
16.062,7.996341144,
16.062,8.016442569,
16.062,8.016623591,
16.062,8.005121263,
16.062,8.000373416,
16,7.99575227,
16.062,8.000101773,
16.062,7.999210321,
16.062,7.993832294,
16.062,7.999361094,
16.062,7.978136813,
16.062,7.98003368,
16.062,7.978203788,
16.062,7.999579309,
16.062,8.03315703,
16,8.004615694,
16,7.998165555,
16.062,8.00136324,
16.062,7.997682015,
16.062,8.011230118,
16,7.997617425,
16.062,7.995596255,
16,8.004018149,
16.062,7.996954497,
16.062,8.015438041,
16.062,8.021611043,
16,7.998593287,
16,8.015830705,
16,8.008145969,
16,7.9858776,
16.062,7.989691711,
16,8.001785923,
16,8.010009413,
16,8.003365767,
16.062,8.010152139,
16,7.999110224,
16.062,8.002717142,
16.062,8.012477836,
16.062,8.009787032,
16,8.021369126,
16,8.006863448,
16,8.010261582,
16,8.019052533,
16,8.020960151,
16,8.012728084,
16,8.021921437,
16,8.018819755,
16,8.026782661,
16.062,8.031489897,
16.062,8.021064683,
16,8.028513697,
16.062,8.031526146,
16,8.029131528,
16,8.04153293,
16,8.037329141,
16,8.028148485,
16,8.006183797,
16,8.013838981,
16,8.023200883,
16,8.027616269,
16,8.024911842,
16,8.023938359,
16,8.032630867,
16.062,8.039500634,
16,8.027611486,
16,8.036885669,
16,8.024142408,
16,8.019965357,
16,8.02888927,
16,8.01390239,
16,8.026611428,
16,8.0158726,
16,8.0374084,
16,8.020312022,
16,8.018318104,
